Date,ElectionName,DemChance,RepChance,DemEstimate,RepEstimate,DemLow95,DemHigh95,RepLow95,RepHigh95
2026-06-26,Florida-12,0.0025,0.9975,0.4203,0.5797,0.373563301,0.467052199,0.532947801,0.626436699
2026-06-26,Florida-13,0.102,0.898,0.464,0.536,0.417461737,0.510613365,0.489386635,0.582538263
2026-06-26,Florida-14,0.5598,0.4402,0.5043,0.4957,0.457151606,0.551476784,0.448523216,0.542848394
2026-06-26,Florida-15,0.0024,0.9976,0.4203,0.5797,0.37371405,0.466854702,0.533145298,0.62628595
2026-06-26,Florida-16,0.0775,0.9225,0.4601,0.5399,0.413862849,0.50625922,0.49374078,0.586137151
2026-06-26,Florida-17,0.0001,0.9999,0.3976,0.6024,0.351078936,0.444154135,0.555845865,0.648921064
2026-06-26,Florida-18,0.0114,0.9886,0.4352,0.5648,0.388359796,0.481979814,0.518020186,0.611640204
2026-06-26,Florida-19,0,1,0.3789,0.6211,0.330308157,0.427486519,0.572513481,0.669691843
2026-06-26,Florida-20,1,0,0.7301,0.2699,0.682837297,0.777461256,0.222538744,0.317162703
2026-06-26,Florida-21,0.0014,0.9986,0.4154,0.5846,0.368843867,0.461981875,0.538018125,0.631156133
2026-06-26,Florida-22,0.3426,0.6574,0.4871,0.5129,0.434867556,0.53937112,0.46062888,0.565132444
2026-06-26,Florida-23,1,0,0.6143,0.3857,0.56720582,0.66136121,0.33863879,0.43279418
2026-06-26,Florida-24,1,0,0.7302,0.2698,0.681082779,0.779222122,0.220777878,0.318917221
2026-06-26,Florida-25,0.4479,0.5521,0.4962,0.5038,0.449070071,0.543414599,0.456585401,0.550929929
2026-06-26,Florida-26,0.0007,0.9993,0.4086,0.5914,0.361514226,0.455711359,0.544288641,0.638485774
2026-06-26,Florida-27,0.0076,0.9924,0.4307,0.5693,0.383732311,0.477648195,0.522351805,0.616267689
2026-06-26,Florida-28,0,1,0.3841,0.6159,0.336970121,0.431302904,0.568697096,0.663029879
2026-06-26,Georgia-01,0.065,0.935,0.4551,0.5449,0.406413885,0.503878543,0.496121457,0.593586115
2026-06-26,Georgia-02,0.9991,0.0009,0.5894,0.4106,0.542420314,0.636433163,0.363566837,0.457579686
2026-06-26,Georgia-03,0,1,0.3629,0.6371,0.316075616,0.409820188,0.590179812,0.683924384
2026-06-26,Georgia-04,1,0,0.7895,0.2105,0.742445528,0.836473553,0.163526447,0.257554472
2026-06-26,Georgia-05,1,0,0.8924,0.1076,0.845281084,0.939450727,0.060549273,0.154718916
2026-06-26,Georgia-06,1,0,0.7528,0.2472,0.705775383,0.799817155,0.200182845,0.294224617
2026-06-26,Georgia-07,0,1,0.3783,0.6217,0.331327596,0.425225705,0.574774295,0.668672404
2026-06-26,Georgia-08,0,1,0.3476,0.6524,0.300815705,0.394472687,0.605527313,0.699184295
2026-06-26,Georgia-09,0,1,0.3366,0.6634,0.289639087,0.383633639,0.616366361,0.710360913
2026-06-26,Georgia-10,0.0097,0.9903,0.4309,0.5691,0.382255886,0.479541842,0.520458158,0.617744114
2026-06-26,Georgia-11,0.002,0.998,0.4147,0.5853,0.365931114,0.463485473,0.536514527,0.634068886
2026-06-26,Georgia-12,0.0092,0.9908,0.4329,0.5671,0.386115287,0.479743342,0.520256658,0.613884713
2026-06-26,Georgia-13,1,0,0.7466,0.2534,0.697832151,0.795390825,0.204609175,0.302167849
2026-06-26,Georgia-14,0.0062,0.9938,0.4289,0.5711,0.382051917,0.47566965,0.52433035,0.617948083
2026-06-26,Hawaii-01,1,0,0.7138,0.2862,0.665899438,0.761707898,0.238292102,0.334100562
2026-06-26,Hawaii-02,1,0,0.6872,0.3128,0.639390408,0.734916736,0.265083264,0.360609592
2026-06-26,Idaho-01,0,1,0.2927,0.7073,0.246177071,0.339186748,0.660813252,0.753822929
2026-06-26,Idaho-02,0,1,0.3643,0.6357,0.317698023,0.410946133,0.589053867,0.682301977
2026-06-26,Illinois-01,1,0,0.6908,0.3092,0.643257441,0.738432084,0.261567916,0.356742559
2026-06-26,Illinois-02,1,0,0.7015,0.2985,0.652341263,0.750682158,0.249317842,0.347658737
2026-06-26,Illinois-03,1,0,0.6967,0.3033,0.649473751,0.744005946,0.255994054,0.350526249
2026-06-26,Illinois-04,1,0,0.6768,0.3232,0.627693903,0.725837846,0.274162154,0.372306097
2026-06-26,Illinois-05,1,0,0.7174,0.2826,0.670057367,0.76477719,0.23522281,0.329942633
2026-06-26,Illinois-06,0.9883,0.0117,0.5649,0.4351,0.517778847,0.612027243,0.387972757,0.482221153
2026-06-26,Illinois-07,1,0,0.8656,0.1344,0.816364825,0.914813647,0.085186353,0.183635175
2026-06-26,Illinois-08,0.9779,0.0221,0.5598,0.4402,0.510928625,0.608737254,0.391262746,0.489071375
2026-06-26,Illinois-09,1,0,0.7146,0.2854,0.665479232,0.763748075,0.236251925,0.334520768
2026-06-26,Illinois-10,1,0,0.6348,0.3652,0.587449121,0.682054608,0.317945392,0.412550879
2026-06-26,Illinois-11,0.998,0.002,0.5822,0.4178,0.535151702,0.629327357,0.370672643,0.464848298
2026-06-26,Illinois-12,0,1,0.2886,0.7114,0.242049612,0.335102639,0.664897361,0.757950388
2026-06-26,Illinois-13,0.9999,0.0001,0.6071,0.3929,0.559919248,0.654341217,0.345658783,0.440080752
2026-06-26,Illinois-14,0.9933,0.0067,0.5707,0.4293,0.523699586,0.617671948,0.382328052,0.476300414
2026-06-26,Illinois-15,0,1,0.3198,0.6802,0.267995678,0.371614448,0.628385552,0.732004322
2026-06-26,Illinois-16,0.0012,0.9988,0.4048,0.5952,0.352992611,0.456541724,0.543458276,0.647007389
2026-06-26,Illinois-17,0.9927,0.0073,0.57,0.43,0.52289841,0.61716106,0.38283894,0.47710159
2026-06-26,Indiana-01,0.9852,0.0148,0.5623,0.4377,0.515158964,0.609399309,0.390600691,0.484841036
2026-06-26,Indiana-02,0,1,0.382,0.618,0.335671367,0.428314582,0.571685418,0.664328633
2026-06-26,Indiana-03,0,1,0.3498,0.6502,0.303568316,0.3961083,0.6038917,0.696431684
2026-06-26,Indiana-04,0,1,0.3568,0.6432,0.310498802,0.403098004,0.596901996,0.689501198
2026-06-26,Indiana-05,0.0075,0.9925,0.4315,0.5685,0.385173277,0.477796217,0.522203783,0.614826723
2026-06-26,Indiana-06,0,1,0.3511,0.6489,0.30479746,0.397437018,0.602562982,0.69520254
2026-06-26,Indiana-07,1,0,0.739,0.261,0.691802345,0.786105937,0.213894063,0.308197655
2026-06-26,Indiana-08,0,1,0.327,0.673,0.280655748,0.373393968,0.626606032,0.719344252
2026-06-26,Indiana-09,0,1,0.365,0.635,0.318683328,0.411359835,0.588640165,0.681316672
2026-06-26,Iowa-01,0.682,0.318,0.5133,0.4867,0.467107926,0.559470213,0.440529787,0.532892074
2026-06-26,Iowa-02,0.303,0.697,0.4855,0.5145,0.439195274,0.531778468,0.468221532,0.560804726
2026-06-26,Iowa-03,0.4488,0.5512,0.4965,0.5035,0.451178466,0.541742478,0.458257522,0.548821534
2026-06-26,Iowa-04,0,1,0.3734,0.6266,0.325005782,0.421821489,0.578178511,0.674994218
2026-06-26,Kansas-01,0,1,0.3426,0.6574,0.296203901,0.389062829,0.610937171,0.703796099
2026-06-26,Kansas-02,0.0028,0.9972,0.4218,0.5782,0.375278371,0.46830788,0.53169212,0.624721629
2026-06-26,Kansas-03,0.9959,0.0041,0.5759,0.4241,0.528704553,0.623103952,0.376896048,0.471295447
2026-06-26,Kansas-04,0,1,0.3804,0.6196,0.333952959,0.426872487,0.573127513,0.666047041
2026-06-26,Kentucky-01,0,1,0.2821,0.7179,0.235674553,0.328578679,0.671421321,0.764325447
2026-06-26,Kentucky-02,0,1,0.2993,0.7007,0.252845111,0.345776372,0.654223628,0.747154889
2026-06-26,Kentucky-03,1,0,0.6454,0.3546,0.598309625,0.692420381,0.307579619,0.401690375
2026-06-26,Kentucky-04,0,1,0.3518,0.6482,0.303392347,0.400297929,0.599702071,0.696607653
2026-06-26,Kentucky-05,0,1,0.2024,0.7976,0.150616061,0.254170723,0.745829277,0.849383939
2026-06-26,Kentucky-06,0.0868,0.9132,0.4617,0.5383,0.41547572,0.508002287,0.491997713,0.58452428
2026-06-26,Louisiana-01,0,1,0.2852,0.7148,0.238287625,0.332021084,0.667978916,0.761712375
2026-06-26,Louisiana-02,1,0,1,0,1,1,0,0
2026-06-26,Louisiana-03,0,1,0.3054,0.6946,0.2584105,0.352470659,0.647529341,0.7415895
2026-06-26,Louisiana-04,0.0001,0.9999,0.3825,0.6175,0.330196356,0.434768473,0.565231527,0.669803644
2026-06-26,Louisiana-05,0,1,0.3621,0.6379,0.31334998,0.410919881,0.589080119,0.68665002
2026-06-26,Louisiana-06,0.0004,0.9996,0.403,0.597,0.355763175,0.450334632,0.549665368,0.644236825
2026-06-26,Maine-01,1,0,0.6435,0.3565,0.596585391,0.690406617,0.309593383,0.403414609
2026-06-26,Maine-02,0.2179,0.7821,0.479,0.521,0.434683264,0.523322427,0.476677573,0.565316736
2026-06-26,Maryland-01,0.0013,0.9987,0.4148,0.5852,0.368139123,0.461472072,0.538527928,0.631860877
2026-06-26,Maryland-02,1,0,0.6261,0.3739,0.579090558,0.673088277,0.326911723,0.420909442
2026-06-26,Maryland-03,1,0,0.6423,0.3577,0.595275046,0.689239004,0.310760996,0.404724954
2026-06-26,Maryland-04,1,0,0.9134,0.0866,0.866322291,0.960457355,0.039542645,0.133677709
2026-06-26,Maryland-05,1,0,0.7012,0.2988,0.652440897,0.749911786,0.250088214,0.347559103
2026-06-26,Maryland-06,0.9822,0.0178,0.56,0.44,0.513023034,0.607054155,0.392945845,0.486976966
2026-06-26,Maryland-07,1,0,0.8491,0.1509,0.801812087,0.896334899,0.103665101,0.198187913
2026-06-26,Maryland-08,1,0,0.8211,0.1789,0.773829837,0.868401706,0.131598294,0.226170163
2026-06-26,Massachusetts-01,0.9998,0.0002,0.6131,0.3869,0.561364073,0.664841409,0.335158591,0.438635927
2026-06-26,Massachusetts-02,1,0,0.6657,0.3343,0.613848619,0.717613558,0.282386442,0.386151381
2026-06-26,Massachusetts-03,1,0,0.6322,0.3678,0.579951343,0.684491996,0.315508004,0.420048657
2026-06-26,Massachusetts-04,1,0,0.6392,0.3608,0.586901356,0.691558956,0.308441044,0.413098644
2026-06-26,Massachusetts-05,1,0,0.7725,0.2275,0.720441104,0.824516555,0.175483445,0.279558896
2026-06-26,Massachusetts-06,1,0,0.6341,0.3659,0.585661702,0.682615856,0.317384144,0.414338298
2026-06-26,Massachusetts-07,1,0,0.8682,0.1318,0.815905327,0.920497274,0.079502726,0.184094673
2026-06-26,Massachusetts-08,1,0,0.7099,0.2901,0.662719928,0.757047671,0.242952329,0.337280072
2026-06-26,Massachusetts-09,0.9989,0.0011,0.5873,0.4127,0.540461211,0.634187441,0.365812559,0.459538789
2026-06-26,Michigan-01,0.0076,0.9924,0.4314,0.5686,0.384900869,0.477841002,0.522158998,0.615099131
2026-06-26,Michigan-02,0,1,0.358,0.642,0.311749372,0.404323255,0.595676745,0.688250628
2026-06-26,Michigan-03,0.9973,0.0027,0.5794,0.4206,0.532418798,0.626361706,0.373638294,0.467581202
2026-06-26,Michigan-04,0.1713,0.8287,0.4739,0.5261,0.428798944,0.51909756,0.48090244,0.571201056
2026-06-26,Michigan-05,0,1,0.3647,0.6353,0.318439026,0.410951314,0.589048686,0.681560974
2026-06-26,Michigan-06,1,0,0.664,0.336,0.616603627,0.711472867,0.288527133,0.383396373
2026-06-26,Michigan-07,0.6271,0.3729,0.5089,0.4911,0.463542444,0.554351536,0.445648464,0.536457556
2026-06-26,Michigan-08,0.9739,0.0261,0.5555,0.4445,0.508475521,0.602425682,0.397574318,0.491524479
2026-06-26,Michigan-09,0,1,0.3358,0.6642,0.289436868,0.382101272,0.617898728,0.710563132
2026-06-26,Michigan-10,0.4426,0.5574,0.4959,0.5041,0.449513792,0.542339057,0.457660943,0.550486208
2026-06-26,Michigan-11,0.9999,0.0001,0.6129,0.3871,0.56406879,0.661816818,0.338183182,0.43593121
2026-06-26,Michigan-12,1,0,0.7547,0.2453,0.707335251,0.802076071,0.197923929,0.292664749
2026-06-26,Michigan-13,1,0,0.7617,0.2383,0.714421999,0.808979188,0.191020812,0.285578001
2026-06-26,Minnesota-01,0.0245,0.9755,0.4459,0.5541,0.400767871,0.491106372,0.508893628,0.599232129
2026-06-26,Minnesota-02,0.9751,0.0249,0.5579,0.4421,0.509369212,0.606481622,0.393518378,0.490630788
2026-06-26,Minnesota-03,1,0,0.62,0.38,0.572680832,0.667396938,0.332603062,0.427319168
2026-06-26,Minnesota-04,1,0,0.7009,0.2991,0.653135326,0.748692438,0.251307562,0.346864674
2026-06-26,Minnesota-05,1,0,0.7996,0.2004,0.752153874,0.847117505,0.152882495,0.247846126
2026-06-26,Minnesota-06,0.0003,0.9997,0.4019,0.5981,0.355338575,0.448362179,0.551637821,0.644661425
2026-06-26,Minnesota-07,0,1,0.3212,0.6788,0.274714225,0.367765885,0.632234115,0.725285775
2026-06-26,Minnesota-08,0.0196,0.9804,0.4418,0.5582,0.395319935,0.488210572,0.511789428,0.604680065
2026-06-26,Mississippi-01,0,1,0.332,0.668,0.285153051,0.378926733,0.621073267,0.714846949
2026-06-26,Mississippi-02,1,0,0.649,0.351,0.601885156,0.696170712,0.303829288,0.398114844
2026-06-26,Mississippi-03,0.0001,0.9999,0.38,0.62,0.327841004,0.432164969,0.567835031,0.672158996
2026-06-26,Mississippi-04,0,1,0.2955,0.7045,0.248638868,0.342277724,0.657722276,0.751361132
2026-06-26,Missouri-01,1,0,0.84,0.16,0.792411145,0.887547235,0.112452765,0.207588855
2026-06-26,Missouri-02,0.0342,0.9658,0.4493,0.5507,0.403538049,0.495079425,0.504920575,0.596461951
2026-06-26,Missouri-03,0.0022,0.9978,0.4197,0.5803,0.373330849,0.466037539,0.533962461,0.626669151
2026-06-26,Missouri-04,0.0005,0.9995,0.4078,0.5922,0.361463828,0.454177064,0.545822936,0.638536172
2026-06-26,Missouri-05,0.0195,0.9805,0.4409,0.5591,0.39373364,0.487987791,0.512012209,0.60626636
2026-06-26,Missouri-06,0.0002,0.9998,0.3964,0.6036,0.34799215,0.444844505,0.555155495,0.65200785
2026-06-26,Missouri-07,0,1,0.297,0.703,0.250500508,0.343464461,0.656535539,0.749499492
2026-06-26,Missouri-08,0,1,0.2492,0.7508,0.202708813,0.295708696,0.704291304,0.797291187
2026-06-26,Montana-01,0.1134,0.8866,0.466,0.534,0.419817673,0.512262163,0.487737837,0.580182327
2026-06-26,Montana-02,0,1,0.3578,0.6422,0.311329486,0.404338862,0.595661138,0.688670514
2026-06-26,Nebraska-01,0.0096,0.9904,0.4356,0.5644,0.390431539,0.480845674,0.519154326,0.609568461
2026-06-26,Nebraska-02,0.9725,0.0275,0.5567,0.4433,0.508106961,0.605367985,0.394632015,0.491893039
2026-06-26,Nebraska-03,0,1,0.227,0.773,0.180509044,0.273586382,0.726413618,0.819490956
2026-06-26,Nevada-01,0.9687,0.0313,0.5536,0.4464,0.506264113,0.601018958,0.398981042,0.493735887
2026-06-26,Nevada-02,0.0488,0.9512,0.4508,0.5492,0.401917294,0.499654722,0.500345278,0.598082706
2026-06-26,Nevada-03,0.8201,0.1799,0.5265,0.4735,0.478911603,0.574045589,0.425954411,0.521088397
2026-06-26,Nevada-04,0.9738,0.0262,0.5559,0.4441,0.508492716,0.603254187,0.396745813,0.491507284
2026-06-26,New Hampshire-01,0.9096,0.0904,0.5394,0.4606,0.490961976,0.587818392,0.412181608,0.509038024
2026-06-26,New Hampshire-02,0.9858,0.0142,0.5606,0.4394,0.515127229,0.606043267,0.393956733,0.484872771
2026-06-26,New Jersey-01,1,0,0.6179,0.3821,0.571042331,0.664855806,0.335144194,0.428957669
2026-06-26,New Jersey-02,0.0226,0.9774,0.4434,0.5566,0.396897573,0.48989074,0.51010926,0.603102427
2026-06-26,New Jersey-03,0.9939,0.0061,0.5715,0.4285,0.524609639,0.61838533,0.38161467,0.475390361
2026-06-26,New Jersey-04,0,1,0.3482,0.6518,0.30191717,0.394555675,0.605444325,0.69808283
2026-06-26,New Jersey-05,0.9915,0.0085,0.5682,0.4318,0.521168508,0.615324316,0.384675684,0.478831492
2026-06-26,New Jersey-06,0.9991,0.0009,0.5903,0.4097,0.542641808,0.637929495,0.362070505,0.457358192
2026-06-26,New Jersey-07,0.498,0.502,0.4999,0.5001,0.454043136,0.545683683,0.454316317,0.545956864
2026-06-26,New Jersey-08,1,0,1,0,1,1,0,0
2026-06-26,New Jersey-09,0.9467,0.0533,0.5463,0.4537,0.499107822,0.593495394,0.406504606,0.500892178
2026-06-26,New Jersey-10,1,0,0.7967,0.2033,0.749331183,0.844137842,0.155862158,0.250668817
2026-06-26,New Jersey-11,1,0,0.6142,0.3858,0.567188535,0.661253098,0.338746902,0.432811465
2026-06-26,New Jersey-12,1,0,0.6501,0.3499,0.601197642,0.699047066,0.300952934,0.398802358
2026-06-26,New Mexico-01,0.9993,0.0007,0.5911,0.4089,0.544311666,0.637977607,0.362022393,0.455688334
2026-06-26,New Mexico-02,0.918,0.082,0.5385,0.4615,0.492988101,0.583963328,0.416036672,0.507011899
2026-06-26,New Mexico-03,0.997,0.003,0.5782,0.4218,0.531338954,0.62505074,0.37494926,0.468661046
2026-06-26,New York-01,0.1424,0.8576,0.4702,0.5298,0.424309992,0.516036221,0.483963779,0.575690008
2026-06-26,New York-02,0.0067,0.9933,0.4296,0.5704,0.382866035,0.476416197,0.523583803,0.617133965
2026-06-26,New York-03,0.8398,0.1602,0.5287,0.4713,0.481204101,0.576125772,0.423874228,0.518795899
2026-06-26,New York-04,0.9506,0.0494,0.5466,0.4534,0.500151683,0.593032546,0.406967454,0.499848317
2026-06-26,New York-05,1,0,0.7523,0.2477,0.705211817,0.799421244,0.200578756,0.294788183
2026-06-26,New York-06,1,0,0.6191,0.3809,0.571756835,0.666520961,0.333479039,0.428243165
2026-06-26,New York-07,1,0,0.7673,0.2327,0.718494097,0.816113428,0.183886572,0.281505903
2026-06-26,New York-08,1,0,0.777,0.223,0.729901291,0.824052165,0.175947835,0.270098709
2026-06-26,New York-09,1,0,0.7607,0.2393,0.713376161,0.808068225,0.191931775,0.286623839
2026-06-26,New York-10,1,0,0.8411,0.1589,0.792179575,0.889948191,0.110051809,0.207820425
2026-06-26,New York-11,0,1,0.3817,0.6183,0.334868898,0.428485505,0.571514495,0.665131102
2026-06-26,New York-12,1,0,0.8579,0.1421,0.809270483,0.906618731,0.093381269,0.190729517
2026-06-26,New York-13,1,0,0.8365,0.1635,0.787651421,0.885367059,0.114632941,0.212348579
2026-06-26,New York-14,1,0,0.7126,0.2874,0.665226938,0.759932874,0.240067126,0.334773062
2026-06-26,New York-15,1,0,0.8056,0.1944,0.758645379,0.852635257,0.147364743,0.241354621
2026-06-26,New York-16,1,0,0.7391,0.2609,0.691786964,0.78636599,0.21363401,0.308213036
2026-06-26,New York-17,0.5421,0.4579,0.503,0.497,0.456309484,0.5496997,0.4503003,0.543690516
2026-06-26,New York-18,0.999,0.001,0.5873,0.4127,0.540979588,0.633570664,0.366429336,0.459020412
2026-06-26,New York-19,0.9575,0.0425,0.5492,0.4508,0.50221694,0.596242343,0.403757657,0.49778306
2026-06-26,New York-20,1,0,0.63,0.37,0.582694037,0.677273026,0.322726974,0.417305963
2026-06-26,New York-21,0.0113,0.9887,0.4359,0.5641,0.389688527,0.482158497,0.517841503,0.610311473
2026-06-26,New York-22,0.9977,0.0023,0.5812,0.4188,0.534132112,0.628262916,0.371737084,0.465867888
2026-06-26,New York-23,0,1,0.3808,0.6192,0.334587655,0.427038208,0.572961792,0.665412345
2026-06-26,New York-24,0,1,0.3788,0.6212,0.332497575,0.425157204,0.574842796,0.667502425
2026-06-26,New York-25,1,0,0.6364,0.3636,0.589130735,0.683693849,0.316306151,0.410869265
2026-06-26,New York-26,1,0,0.669,0.331,0.62183245,0.716182925,0.283817075,0.37816755
2026-06-26,North Carolina-01,0.3565,0.6435,0.4896,0.5104,0.443257554,0.535999958,0.464000042,0.556742446
2026-06-26,North Carolina-02,1,0,0.7076,0.2924,0.660429651,0.754707,0.245293,0.339570349
2026-06-26,North Carolina-03,0.0993,0.9007,0.4594,0.5406,0.407360607,0.511363977,0.488636023,0.592639393
2026-06-26,North Carolina-04,1,0,0.7646,0.2354,0.717383845,0.811778509,0.188221491,0.282616155
2026-06-26,North Carolina-05,0.0115,0.9885,0.4358,0.5642,0.389244839,0.482256639,0.517743361,0.610755161
2026-06-26,North Carolina-06,0.0269,0.9731,0.439,0.561,0.387045409,0.491022519,0.508977481,0.612954591
2026-06-26,North Carolina-07,0.0239,0.9761,0.4439,0.5561,0.397355978,0.490537911,0.509462089,0.602644022
2026-06-26,North Carolina-08,0.0031,0.9969,0.4221,0.5779,0.375302315,0.468957268,0.531042732,0.624697685
2026-06-26,North Carolina-09,0.011,0.989,0.4349,0.5651,0.388218648,0.481650597,0.518349403,0.611781352
2026-06-26,North Carolina-10,0.0034,0.9966,0.4251,0.5749,0.379515615,0.470647843,0.529352157,0.620484385
2026-06-26,North Carolina-11,0.11,0.89,0.4657,0.5343,0.419778143,0.511698687,0.488301313,0.580221857
2026-06-26,North Carolina-12,1,0,0.7718,0.2282,0.724747514,0.818764547,0.181235453,0.275252486
2026-06-26,North Carolina-13,0.0128,0.9872,0.4363,0.5637,0.389381246,0.483236253,0.516763747,0.610618754
2026-06-26,North Carolina-14,0.0303,0.9697,0.4479,0.5521,0.402271669,0.493570734,0.506429266,0.597728331
2026-06-26,North Dakota-00,0,1,0.3244,0.6756,0.277839402,0.370887349,0.629112651,0.722160598
2026-06-26,Ohio-01,0.8486,0.1514,0.5291,0.4709,0.482648491,0.575570756,0.424429244,0.517351509
2026-06-26,Ohio-02,0,1,0.3115,0.6885,0.265117306,0.357854245,0.642145755,0.734882694
2026-06-26,Ohio-03,1,0,0.7394,0.2606,0.692270684,0.78657764,0.21342236,0.307729316
2026-06-26,Ohio-04,0,1,0.3096,0.6904,0.263382418,0.355884103,0.644115897,0.736617582
2026-06-26,Ohio-05,0,1,0.3848,0.6152,0.338626783,0.431058707,0.568941293,0.661373217
2026-06-26,Ohio-06,0,1,0.3512,0.6488,0.304915947,0.397454586,0.602545414,0.695084053
2026-06-26,Ohio-07,0.0218,0.9782,0.4441,0.5559,0.39859969,0.489657099,0.510342901,0.60140031
2026-06-26,Ohio-08,0.0165,0.9835,0.4401,0.5599,0.393885307,0.486329418,0.513670582,0.606114693
2026-06-26,Ohio-09,0.6009,0.3991,0.5072,0.4928,0.461011528,0.553337795,0.446662205,0.538988472
2026-06-26,Ohio-10,0.0125,0.9875,0.4369,0.5631,0.390588287,0.483206195,0.516793805,0.609411713
2026-06-26,Ohio-11,1,0,0.8272,0.1728,0.779902496,0.874545799,0.125454201,0.220097504
2026-06-26,Ohio-12,0,1,0.3556,0.6444,0.30915172,0.401992787,0.598007213,0.69084828
2026-06-26,Ohio-13,0.9718,0.0282,0.5544,0.4456,0.507491727,0.601381899,0.398618101,0.492508273
2026-06-26,Ohio-14,0,1,0.3879,0.6121,0.341713074,0.434130688,0.565869312,0.658286926
2026-06-26,Ohio-15,0.0739,0.9261,0.4599,0.5401,0.414213191,0.505487992,0.494512008,0.585786809
2026-06-26,Oklahoma-01,0.0027,0.9973,0.4169,0.5831,0.367763181,0.466086409,0.533913591,0.632236819
2026-06-26,Oklahoma-02,0,1,0.2428,0.7572,0.195855836,0.289828375,0.710171625,0.804144164
2026-06-26,Oklahoma-03,0,1,0.2893,0.7107,0.237282094,0.341227107,0.658772893,0.762717906
2026-06-26,Oklahoma-04,0,1,0.332,0.668,0.285167551,0.378772704,0.621227296,0.714832449
2026-06-26,Oklahoma-05,0.0018,0.9982,0.4165,0.5835,0.369353824,0.463568976,0.536431024,0.630646176
2026-06-26,Oregon-01,1,0,0.728,0.272,0.680745603,0.775302332,0.224697668,0.319254397
2026-06-26,Oregon-02,0,1,0.3633,0.6367,0.316650817,0.409999593,0.590000407,0.683349183
2026-06-26,Oregon-03,1,0,0.7575,0.2425,0.71041628,0.804645007,0.195354993,0.28958372
2026-06-26,Oregon-04,0.9937,0.0063,0.5715,0.4285,0.524351189,0.618746183,0.381253817,0.475648811
2026-06-26,Oregon-05,0.9617,0.0383,0.5506,0.4494,0.50360107,0.597610393,0.402389607,0.49639893
2026-06-26,Oregon-06,0.9859,0.0141,0.5628,0.4372,0.515745489,0.609870932,0.390129068,0.484254511
2026-06-26,Pennsylvania-01,0.1555,0.8445,0.4718,0.5282,0.426055217,0.517577514,0.482422486,0.573944783
2026-06-26,Pennsylvania-02,1,0,0.7353,0.2647,0.688070497,0.782564046,0.217435954,0.311929503
2026-06-26,Pennsylvania-03,1,0,1,0,1,1,0,0
2026-06-26,Pennsylvania-04,1,0,0.6175,0.3825,0.570387686,0.664710859,0.335289141,0.429612314
2026-06-26,Pennsylvania-05,1,0,0.6811,0.3189,0.633751548,0.728361682,0.271638318,0.366248452
2026-06-26,Pennsylvania-06,0.9991,0.0009,0.5895,0.4105,0.542513744,0.636466296,0.363533704,0.457486256
2026-06-26,Pennsylvania-07,0.5953,0.4047,0.5068,0.4932,0.46038972,0.553215931,0.446784069,0.53961028
2026-06-26,Pennsylvania-08,0.4731,0.5269,0.4981,0.5019,0.453028247,0.543267941,0.456732059,0.546971753
2026-06-26,Pennsylvania-09,0,1,0.3211,0.6789,0.274810349,0.367479855,0.632520145,0.725189651
2026-06-26,Pennsylvania-10,0.6834,0.3166,0.5131,0.4869,0.467844438,0.558435492,0.441564508,0.532155562
2026-06-26,Pennsylvania-11,0.0001,0.9999,0.3979,0.6021,0.351604936,0.444277907,0.555722093,0.648395064
2026-06-26,Pennsylvania-12,0.9999,0.0001,0.6051,0.3949,0.558000846,0.652293909,0.347706091,0.441999154
2026-06-26,Pennsylvania-13,0,1,0.2839,0.7161,0.23753002,0.330240212,0.669759788,0.76246998
2026-06-26,Pennsylvania-14,0,1,0.3576,0.6424,0.311396606,0.403858657,0.596141343,0.688603394
2026-06-26,Pennsylvania-15,0,1,0.3188,0.6812,0.272428143,0.365175843,0.634824157,0.727571857
2026-06-26,Pennsylvania-16,0.0001,0.9999,0.3955,0.6045,0.349282613,0.441631189,0.558368811,0.650717387
2026-06-26,Pennsylvania-17,0.9888,0.0112,0.5653,0.4347,0.518256993,0.612334783,0.387665217,0.481743007
2026-06-26,Rhode Island-01,1,0,0.677,0.323,0.629862492,0.724154375,0.275845625,0.370137508
2026-06-26,Rhode Island-02,0.9996,0.0004,0.5963,0.4037,0.549412112,0.643099965,0.356900035,0.450587888
2026-06-26,South Carolina-01,0.1392,0.8608,0.468,0.532,0.419336282,0.516592281,0.483407719,0.580663718
2026-06-26,South Carolina-02,0.0178,0.9822,0.4402,0.5598,0.393471086,0.487019514,0.512980486,0.606528914
2026-06-26,South Carolina-03,0,1,0.2924,0.7076,0.245920656,0.33890993,0.66109007,0.754079344
2026-06-26,South Carolina-04,0.0012,0.9988,0.4139,0.5861,0.36710612,0.460713643,0.539286357,0.63289388
2026-06-26,South Carolina-05,0.0036,0.9964,0.4205,0.5795,0.371879355,0.469118184,0.530881816,0.628120645
2026-06-26,South Carolina-06,1,0,0.652,0.348,0.605011106,0.699002837,0.300997163,0.394988894
2026-06-26,South Carolina-07,0,1,0.38,0.62,0.333449491,0.426605866,0.573394134,0.666550509
2026-06-26,South Dakota-00,0,1,0.3784,0.6216,0.329988723,0.426884184,0.573115816,0.670011277
2026-06-26,Tennessee-01,0,1,0.2274,0.7726,0.180946627,0.273880222,0.726119778,0.819053373
2026-06-26,Tennessee-02,0,1,0.3413,0.6587,0.294841661,0.3877315,0.6122685,0.705158339
